store_id,name,displayName,postalCode,address,city,state,country,streetAddress,relevance,x,y
222,Walmart Supercenter,Supercenter,62286,1410 N Market St,Sparta,IL,US,1410 N Market St,1,-89.70352,38.14084
224,Walmart Supercenter,Supercenter,62864,110 Davidson Rd,Mount Vernon,IL,US,110 Davidson Rd,0.944686,-88.958346,38.309313
225,Walmart Supercenter,Supercenter,73086,2705 W Broadway Ave,Sulphur,OK,US,2705 W Broadway Ave,1,-97.00904,34.49897
226,Walmart Supercenter,Supercenter,75551,201 Loop 59,Atlanta,TX,US,201 Loop 59,1,-94.18087,33.11816
227,Walmart Supercenter,Supercenter,73036,2400 S Country Club Rd,El Reno,OK,US,2400 S Country Club Rd,1,-97.975246,35.511341
228,Walmart Supercenter,Supercenter,76033,1616 W Henderson St,Cleburne,TX,US,1616 W Henderson St,1,-97.414629,32.340559
229,Walmart Supercenter,Supercenter,72472,512 Industrial Park Dr,Trumann,AR,US,512 Industrial Park Dr,1,-90.55047,35.68134
230,Walmart,Store,72855,1501 E Walnut St,Paris,AR,US,1501 E Walnut St,1,-93.716182,35.293127
231,Walmart Supercenter,Supercenter,74820,1419 N Country Club Rd,Ada,OK,US,1419 N Country Club Rd,1,-96.65242,34.78996
232,Walmart,Store,74525,1983 S Mississippi Ave,Atoka,OK,US,1983 S Mississippi Ave,1,-96.13833,34.36982
233,Walmart Supercenter,Supercenter,62906,300 Leigh Ave,Anna,IL,US,300 Leigh Ave,1,-89.22156,37.46351
234,Walmart Supercenter,Supercenter,64158,8301 N Church Rd,Kansas City,MO,US,8301 N Church Rd,1,-94.459777,39.243081
236,Walmart Supercenter,Supercenter,75835,1225 E Loop 304,Crockett,TX,US,1225 E Loop 304,1,-95.43643,31.31809
237,Walmart Supercenter,Supercenter,62946,710 S Commercial St,Harrisburg,IL,US,710 S Commercial St,1,-88.535633,37.730157
238,Walmart Supercenter,Supercenter,38478,1655 W College St,Pulaski,TN,US,1655 W College St,1,-87.06103,35.20409
239,Walmart Supercenter,Supercenter,39090,220 Veterans Memorial Dr,Kosciusko,MS,US,220 Veterans Memorial Dr,1,-89.567163,33.054306
240,Walmart Supercenter,Supercenter,75428,2701 State Highway 50,Commerce,TX,US,2701 State Highway 50,1,-95.91225,33.24501
241,Convenience with Fuel,Gas Station,72758,4206 S Pleasant Crossing Blvd,Rogers,AR,US,4206 S Pleasant Crossing Blvd,0.755,-94.151513,36.280581
242,Walmart Supercenter,Supercenter,66071,310 Hedge Ln,Paola,KS,US,310 Hedge Ln,1,-94.856868,38.572907
243,Walmart Supercenter,Supercenter,63385,1971 Wentzville Pkwy,Wentzville,MO,US,1971 Wentzville Pkwy,1,-90.878354,38.814565
244,Walmart Supercenter,Supercenter,71483,5940 Highway 167 N,Winnfield,LA,US,5940 Highway 167 N,1,-92.65355,31.93624
245,Convenience with Fuel,Gas Station,76036,1301 E. Fm 1187,Crowley,TX,US,1301 E. Fm 1187,1,-97.336475,32.576653
246,Walmart Supercenter,Supercenter,74070,700 W Rogers Blvd,Skiatook,OK,US,700 W Rogers Blvd,1,-96.0097,36.36867
247,Walmart,Store,74437,605 E Main St,Henryetta,OK,US,605 E Main St,1,-95.97375,35.43972
248,Walmart Supercenter,Supercenter,76667,1406 E Milam St,Mexia,TX,US,1406 E Milam St,1,-96.456512,31.683281
249,Walmart Supercenter,Supercenter,77327,831 Highway 59 S,Cleveland,TX,US,831 Highway 59 S,1,-95.098029,30.334036
250,Walmart Supercenter,Supercenter,65355,103 W Polk St,Warsaw,MO,US,103 W Polk St,1,-93.37746,38.24398
251,Walmart Supercenter,Supercenter,75773,135 Ne Loop 564,Mineola,TX,US,135 Ne Loop 564,1,-95.482432,32.689615
252,Walmart Supercenter,Supercenter,62832,215 E Grantway St,Du Quoin,IL,US,215 E Grantway St,1,-89.237593,37.997687
253,Walmart Supercenter,Supercenter,62052,1316 S State St,Jerseyville,IL,US,1316 S State St,1,-90.318293,39.103702
254,Walmart Supercenter,Supercenter,62450,1001 North West,Olney,IL,US,1001 North West,0.948,-88.094357,38.718671
256,Walmart Supercenter,Supercenter,62034,400 Junction Dr,Glen Carbon,IL,US,400 Junction Dr,1,-89.95856,38.77772
257,Walmart Supercenter,Supercenter,42437,901 Us Highway 60 E,Morganfield,KY,US,901 Us Highway 60 E,1,-87.900397,37.688389
258,Walmart Supercenter,Supercenter,38804,3929 N Gloster St,Tupelo,MS,US,3929 N Gloster St,1,-88.709131,34.308931
259,Walmart Supercenter,Supercenter,75087,782 E Interstate 30,Rockwall,TX,US,782 E Interstate 30,1,-96.461832,32.902007
260,Walmart Supercenter,Supercenter,75165,1200 N Highway 77,Waxahachie,TX,US,1200 N Highway 77,1,-96.838462,32.417072
261,Walmart Supercenter,Supercenter,71913,4019 Central Ave,Hot Springs,AR,US,4019 Central Ave,1,-93.060524,34.454593
262,Walmart Supercenter,Supercenter,62812,919 Giacone Dr,Benton,IL,US,919 Giacone Dr,1,-88.93649,38.000923
264,Walmart Supercenter,Supercenter,37055,175 Beasley Dr,Dickson,TN,US,175 Beasley Dr,1,-87.382493,36.061673
265,Walmart Supercenter,Supercenter,75160,1900 W Moore Ave,Terrell,TX,US,1900 W Moore Ave,1,-96.305849,32.739483
266,Walmart Supercenter,Supercenter,76051,1601 W State Highway 114,Grapevine,TX,US,1601 W State Highway 114,0.82875,-97.126441,32.94456
267,Walmart Supercenter,Supercenter,64870,1212 S Madison St,Webb City,MO,US,1212 S Madison St,1,-94.47519,37.13321
268,Walmart Supercenter,Supercenter,38372,175 Ji Bell Ln,Savannah,TN,US,175 Ji Bell Ln,1,-88.18937,35.24707
269,Walmart Supercenter,Supercenter,73505,1002 Nw Sheridan Rd,Lawton,OK,US,1002 Nw Sheridan Rd,1,-98.424271,34.61907
271,Walmart Supercenter,Supercenter,76230,1341 Highway 287 N,Bowie,TX,US,1341 Highway 287 N,1,-97.95659,33.55543
272,Walmart Supercenter,Supercenter,37067,3600 Mallory Ln,Franklin,TN,US,3600 Mallory Ln,1,-86.819368,35.93961
273,Walmart Supercenter,Supercenter,38843,100 Interchange Dr,Fulton,MS,US,100 Interchange Dr,1,-88.39987,34.26156
274,Walmart,Store,38852,1110 Battleground Dr,Iuka,MS,US,1110 Battleground Dr,1,-88.20308,34.80366
275,Walmart Supercenter,Supercenter,77351,1620 W Church St,Livingston,TX,US,1620 W Church St,1,-94.956043,30.717288
276,Walmart Supercenter,Supercenter,74462,1312 E Main St,Stigler,OK,US,1312 E Main St,1,-95.11075,35.25349
277,Walmart Supercenter,Supercenter,73160,501 Sw 19th St,Moore,OK,US,501 Sw 19th St,0.877143,-97.492615,35.320865
278,Walmart Supercenter,Supercenter,71105,1645 E Bert Kouns Industrial Loop,Shreveport,LA,US,1645 E Bert Kouns Industrial Loop,1,-93.71486,32.42969
279,Walmart Supercenter,Supercenter,71832,926 E Collin Raye Dr,De Queen,AR,US,926 E Collin Raye Dr,1,-94.319091,34.043501
280,Walmart Supercenter,Supercenter,76567,709 W Us Highway 79,Rockdale,TX,US,709 W Us Highway 79,1,-97.00925,30.65194
281,Walmart Supercenter,Supercenter,72543,1500 Hwy 25b,Heber Spgs,AR,US,1500 Hwy 25b,1,-92.032086,35.507288
282,Walmart Supercenter,Supercenter,42134,1550 Nashville Rd,Franklin,KY,US,1550 Nashville Rd,1,-86.572519,36.695149
283,Walmart,Store,77611,795 Texas Ave,Bridge City,TX,US,795 Texas Ave,1,-93.844408,30.024322
284,Walmart Supercenter,Supercenter,76063,930 N Walnut Creek Dr Ste 800,Mansfield,TX,US,930 N Walnut Creek Dr Ste 800,1,-97.130361,32.576517
285,Walmart Supercenter,Supercenter,77340,141 Interstate 45 S,Huntsville,TX,US,141 Interstate 45 S,1,-95.569885,30.71396
286,Walmart Supercenter,Supercenter,75119,700 E Ennis Ave,Ennis,TX,US,700 E Ennis Ave,1,-96.6205,32.332942
287,Walmart Supercenter,Supercenter,35501,1801 Highway 78 E,Jasper,AL,US,1801 Highway 78 E,1,-87.25391,33.82511
288,Walmart Supercenter,Supercenter,75979,115 Cobb Mill Rd,Woodville,TX,US,115 Cobb Mill Rd,1,-94.419005,30.763554
289,Walmart,Store,71654,Us 65 South,Mcgehee,AR,US,Us 65 South,0.891733,-91.3838437,33.6015251
290,Walmart Supercenter,Supercenter,78629,1114 E. Sarah Dewitt Drive,Gonzales,TX,US,1114 E. Sarah Dewitt Drive,1,-97.449269,29.517622
292,Walmart Supercenter,Supercenter,78644,1904 S Colorado St,Lockhart,TX,US,1904 S Colorado St,1,-97.665406,29.856851
293,Walmart,Store,77868,1712 E Washington Ave,Navasota,TX,US,1712 E Washington Ave,1,-96.071914,30.395435
294,Walmart Supercenter,Supercenter,42330,1725 West Everely Br,Central City,KY,US,1725 West Everely Br,0.171667,-96.188885,38.419073
295,Walmart Supercenter,Supercenter,63025,131 Erka Twn Cntr Dr,Eureka,MO,US,131 Erka Twn Cntr Dr,0.164167,113.54348,22.19816
296,Walmart Supercenter,Supercenter,72834,1172 N. State Hwy 7,Dardanelle,AR,US,1172 N. State Hwy 7,1,-93.163717,35.218205
297,Walmart Supercenter,Supercenter,77365,23561 Us Hwy 59,Porter,TX,US,23561 Us Hwy 59,1,-95.2308,30.10602
298,Walmart Supercenter,Supercenter,35957,1972 Hwy 431,Boaz,AL,US,1972 Hwy 431,1,-86.15628,34.21421
299,Walmart Supercenter,Supercenter,42104,150 Walton Ave,Bowling Green,KY,US,150 Walton Ave,1,-86.433432,36.949486
300,Walmart Supercenter,Supercenter,36265,1625 Pelham Rd S,Jacksonville,AL,US,1625 Pelham Rd S,1,-85.76173,33.78266
301,Walmart Supercenter,Supercenter,35903,340 E Meighan Blvd,Gadsden,AL,US,340 E Meighan Blvd,1,-85.986849,34.010284
302,Walmart Supercenter,Supercenter,62966,6495 Country Club Rd,Murphysboro,IL,US,6495 Country Club Rd,1,-89.28097,37.75981
303,Walmart Supercenter,Supercenter,38635,950 Mackie Dr,Holly Springs,MS,US,950 Mackie Dr,1,-89.42813,34.74234
304,Walmart Supercenter,Supercenter,37172,3360 Tom Austin Hwy,Springfield,TN,US,3360 Tom Austin Hwy,1,-86.89064,36.48189
305,Walmart Supercenter,Supercenter,39051,905 Highway 16 W,Carthage,MS,US,905 Highway 16 W,1,-89.547394,32.726276
306,Walmart Supercenter,Supercenter,35016,1450 No. Brindlee Mt,Arab,AL,US,1450 No. Brindlee Mt,0.394286,-86.5,34.33
307,Walmart Supercenter,Supercenter,71291,1025 Glenwood Dr,West Monroe,LA,US,1025 Glenwood Dr,1,-92.153794,32.507894
308,Walmart Supercenter,Supercenter,37355,2518 Hillsboro Blvd,Manchester,TN,US,2518 Hillsboro Blvd,1,-86.046734,35.453704
309,Walmart Supercenter,Supercenter,70510,3005 Charity Street,Abbeville,LA,US,3005 Charity Street,1,-92.09621,29.97043
310,Walmart Supercenter,Supercenter,70526,729 Odd Fellows Rd,Crowley,LA,US,729 Odd Fellows Rd,1,-92.36439,30.23079
311,Walmart,Store,70538,200 Northwest Blvd,Franklin,LA,US,200 Northwest Blvd,1,-91.513861,29.813546
312,Walmart Supercenter,Supercenter,70586,891 E Lasalle St,Ville Platte,LA,US,891 E Lasalle St,1,-92.263049,30.688178
313,Walmart Supercenter,Supercenter,63049,2700 Ridge Point Dr,High Ridge,MO,US,2700 Ridge Point Dr,1,-90.52266,38.461754
314,Walmart Supercenter,Supercenter,37334,1224 Huntsville Hwy,Fayetteville,TN,US,1224 Huntsville Hwy,1,-86.564907,35.136794
315,Walmart Supercenter,Supercenter,35121,2453 2nd Ave E,Oneonta,AL,US,2453 2nd Ave E,1,-86.447252,33.97164
316,Walmart Supercenter,Supercenter,35954,973 Gilbert Ferry Rd Se,Attalla,AL,US,973 Gilbert Ferry Rd Se,1,-86.093638,33.994566
317,Walmart Supercenter,Supercenter,62471,201 No. Mattes Avenu,Vandalia,IL,US,201 No. Mattes Avenu,1,-89.13733,38.98541
318,Walmart Supercenter,Supercenter,71923,109 Wp Malone Dr,Arkadelphia,AR,US,109 Wp Malone Dr,1,-93.094593,34.119171
319,Walmart Supercenter,Supercenter,64083,2015 W Foxwood Dr,Raymore,MO,US,2015 W Foxwood Dr,1,-94.495642,38.81077
320,Walmart,Store,76661,600 S State Highway 6,Marlin,TX,US,600 S State Highway 6,1,-96.87551,31.30369
321,Walmart Supercenter,Supercenter,77833,203 Us Loop 290 West,Brenham,TX,US,203 Us Loop 290 West,0.647014,-96.3979,30.1811
322,Walmart Supercenter,Supercenter,77802,2200 Briarcrest Dr,Bryan,TX,US,2200 Briarcrest Dr,1,-96.331201,30.659363
323,Walmart Supercenter,Supercenter,71052,7292 Hwy #509,Mansfield,LA,US,7292 Hwy #509,1,-93.69342,32.05428
324,Walmart Supercenter,Supercenter,74010,105 W Highway 16,Bristow,OK,US,105 W Highway 16,1,-96.39467,35.843714
325,Walmart Supercenter,Supercenter,64085,908 Walton Way,Richmond,MO,US,908 Walton Way,1,-93.96374,39.26518
326,Walmart,Store,64037,1180 W 19th St,Higginsville,MO,US,1180 W 19th St,1,-93.737284,39.07762
327,Walmart,Store,74346,1107 S Main St,Jay,OK,US,1107 S Main St,1,-94.80544,36.41843
328,Walmart Supercenter,Supercenter,62298,961 N Market St,Waterloo,IL,US,961 N Market St,1,-90.157471,38.359157
329,Walmart Supercenter,Supercenter,36206,5560 Mcclellan Blvd,Anniston,AL,US,5560 Mcclellan Blvd,1,-85.81861,33.71775
330,Walmart Supercenter,Supercenter,77904,9002 N Navarro St,Victoria,TX,US,9002 N Navarro St,1,-96.99703,28.87748
331,Walmart Supercenter,Supercenter,70663,525 N Cities Service Hwy,Sulphur,LA,US,525 N Cities Service Hwy,1,-93.327996,30.233184
332,Walmart Supercenter,Supercenter,35806,6140a Univ Drive,Huntsville,AL,US,6140a Univ Drive,1,-86.675942,34.7471
333,Walmart Supercenter,Supercenter,42320,1701 N Main St,Beaver Dam,KY,US,1701 N Main St,1,-86.875443,37.407409
334,Walmart Supercenter,Supercenter,62626,18600 Shipman Blackt,Carlinville,IL,US,18600 Shipman Blackt,0.760333,-89.894842,39.268214
335,Walmart Supercenter,Supercenter,38305,2196 Emporium Dr,Jackson,TN,US,2196 Emporium Dr,1,-88.851938,35.668444
336,Walmart Supercenter,Supercenter,72150,1308 S Rock St,Sheridan,AR,US,1308 S Rock St,1,-92.397369,34.291259
337,Walmart Supercenter,Supercenter,63645,1025 Walton Dr,Fredericktown,MO,US,1025 Walton Dr,1,-90.320886,37.558859
338,Walmart Supercenter,Supercenter,64759,29 Sw 1st Ln,Lamar,MO,US,29 Sw 1st Ln,1,-94.300536,37.497156
339,Walmart,Store,71742,1123 Highway 79 167 Byp,Fordyce,AR,US,1123 Highway 79 167 Byp,1,-92.435609,33.820749
340,Walmart Supercenter,Supercenter,74426,131 Paul Carr Dr,Checotah,OK,US,131 Paul Carr Dr,1,-95.536413,35.470443
341,Walmart Supercenter,Supercenter,66508,1174 Pony Express Hwy,Marysville,KS,US,1174 Pony Express Hwy,1,-96.64188,39.91443
342,Walmart Supercenter,Supercenter,66434,701 Hopi St,Hiawatha,KS,US,701 Hopi St,1,-95.560658,39.846329
343,Walmart Supercenter,Supercenter,62568,1530 W Springfield Rd,Taylorville,IL,US,1530 W Springfield Rd,1,-89.31039,39.56126
344,Walmart Supercenter,Supercenter,77437,3413 West Loop,El Campo,TX,US,3413 West Loop,1,-96.292234,29.216806
345,Walmart Supercenter,Supercenter,75801,2223 S Loop 256,Palestine,TX,US,2223 S Loop 256,1,-95.616128,31.736425
346,Walmart Supercenter,Supercenter,67010,719 W 7th Ave,Augusta,KS,US,719 W 7th Ave,1,-96.987729,37.678041
347,Walmart Supercenter,Supercenter,38751,633 Highway 82 W,Indianola,MS,US,633 Highway 82 W,1,-90.66559,33.45708
348,Walmart Supercenter,Supercenter,71655,427 Highway 425 N,Monticello,AR,US,427 Highway 425 N,0.760571,-91.804732,33.635829
350,Walmart Supercenter,Supercenter,68467,101 E David Dr,York,NE,US,101 E David Dr,1,-97.593898,40.827846
351,Walmart Supercenter,Supercenter,77375,25800 Kuykendahl Rd,Tomball,TX,US,25800 Kuykendahl Rd,1,-95.56665,30.08552
352,Walmart,Store,62233,Hwy 150/2206 State S,Chester,IL,US,Hwy 150/2206 State S,0.55783,-89.807233,37.924545
353,Walmart Supercenter,Supercenter,76450,2121 State Highway 16 S,Graham,TX,US,2121 State Highway 16 S,1,-98.581907,33.083516
354,Walmart Supercenter,Supercenter,65066,1888 Highway 28,Owensville,MO,US,1888 Highway 28,1,-91.48476,38.36115
355,Walmart Supercenter,Supercenter,36801,2900 Pepperell Pkwy,Opelika,AL,US,2900 Pepperell Pkwy,1,-85.423176,32.637458
356,Walmart Supercenter,Supercenter,36832,1717 S College St,Auburn,AL,US,1717 S College St,1,-85.49941,32.571236
357,Walmart Supercenter,Supercenter,65084,1003 W Newton St,Versailles,MO,US,1003 W Newton St,1,-92.85256,38.43164
358,Walmart Supercenter,Supercenter,72921,367 W Cherry St,Alma,AR,US,367 W Cherry St,1,-94.229229,35.479918
359,Walmart Supercenter,Supercenter,72703,3919 No. Mall Ave,Fayetteville,AR,US,3919 No. Mall Ave,0.991786,-94.152493,36.122589
360,Walmart Supercenter,Supercenter,74023,3100 E Main St,Cushing,OK,US,3100 E Main St,1,-96.721128,35.987457
361,Walmart Supercenter,Supercenter,62234,1040 Collinsville Crossing Blvd,Collinsville,IL,US,1040 Collinsville Crossing Blvd,1,-90.01549,38.67263
362,Walmart Supercenter,Supercenter,35594,2575 Us Highway 43,Winfield,AL,US,2575 Us Highway 43,1,-87.84033,33.93578
363,Walmart Supercenter,Supercenter,65340,855 Cherokee Dr,Marshall,MO,US,855 Cherokee Dr,1,-93.21341,39.11284
364,Walmart Supercenter,Supercenter,75935,765 Hurst Street,Center,TX,US,765 Hurst Street,1,-94.19342,31.80157
365,Walmart Supercenter,Supercenter,39208,5520 Highway 80 E,Pearl,MS,US,5520 Highway 80 E,1,-90.046237,32.286629
366,Walmart Supercenter,Supercenter,37354,4525 Highway 411,Madisonville,TN,US,4525 Highway 411,1,-84.34743,35.52732
368,Walmart Supercenter,Supercenter,67357,3201 No 16th St,Parsons,KS,US,3201 No 16th St,0.991238,-95.255487,37.371119
369,Walmart Supercenter,Supercenter,67156,2202 Pike Rd,Winfield,KS,US,2202 Pike Rd,1,-96.993118,37.227218
370,Walmart Supercenter,Supercenter,67152,2022 E 16th St,Wellington,KS,US,2022 E 16th St,1,-97.373128,37.273851
371,Walmart Supercenter,Supercenter,76048,735 E Highway 377,Granbury,TX,US,735 E Highway 377,1,-97.78024,32.43246
372,Walmart Supercenter,Supercenter,67801,1905 N 14th Ave,Dodge City,KS,US,1905 N 14th Ave,1,-100.035027,37.767987
373,Walmart Supercenter,Supercenter,72740,157 Gary Hatfield Way,Huntsville,AR,US,157 Gary Hatfield Way,1,-93.716721,36.11386
374,Walmart Supercenter,Supercenter,74429,11207 S State Highway 51,Coweta,OK,US,11207 S State Highway 51,1,-95.66729,36.00636
375,Walmart Supercenter,Supercenter,35801,3031 Memorial Pkwy Sw,Huntsville,AL,US,3031 Memorial Pkwy Sw,1,-86.585487,34.702963
376,Walmart Supercenter,Supercenter,71111,2536 Airline Dr,Bossier City,LA,US,2536 Airline Dr,1,-93.706414,32.548355
377,Neighborhood Market,Neighborhood Market,29150,343 Pinewood Rd,Sumter,SC,US,343 Pinewood Rd,1,-80.377531,33.906363
378,Walmart Supercenter,Supercenter,66436,427 S Arizona Ave,Holton,KS,US,427 S Arizona Ave,1,-95.750057,39.456582
379,Walmart Supercenter,Supercenter,65721,2004 W Marler Ln,Ozark,MO,US,2004 W Marler Ln,1,-93.228248,37.001857
381,Walmart Supercenter,Supercenter,76522,2720 E Highway 190,Copperas Cove,TX,US,2720 E Highway 190,1,-97.87186,31.12053
382,Walmart Supercenter,Supercenter,66067,2101 S Princeton St,Ottawa,KS,US,2101 S Princeton St,1,-95.265385,38.581179
383,Walmart Supercenter,Supercenter,77656,1100 Us Highway 96 N,Silsbee,TX,US,1100 Us Highway 96 N,1,-94.18295,30.33814
384,Walmart Supercenter,Supercenter,77657,100 No. Lhs Drive,Lumberton,TX,US,100 No. Lhs Drive,1,-94.21101,30.24627
385,Walmart,Store,77954,1202 E Broadway St,Cuero,TX,US,1202 E Broadway St,1,-97.271162,29.088945
386,Walmart Supercenter,Supercenter,70546,303 E Interstate Dr,Jennings,LA,US,303 E Interstate Dr,1,-92.65567,30.24598
387,Walmart Supercenter,Supercenter,74834,3100 E 1st St,Chandler,OK,US,3100 E 1st St,1,-96.842001,35.711323
388,Walmart Supercenter,Supercenter,72904,2100 No. 62nd St.,Fort Smith,AR,US,2100 No. 62nd St.,1,-94.39705,35.40629
389,Walmart Supercenter,Supercenter,73034,1225 W I-35 Frontage,Edmond,OK,US,1225 W I-35 Frontage,1,-97.428716,35.639978
390,Walmart Supercenter,Supercenter,37185,275 Walton Dr,Waverly,TN,US,275 Walton Dr,1,-87.83249,36.083287
391,Walmart Supercenter,Supercenter,38801,2270 W Main St,Tupelo,MS,US,2270 W Main St,1,-88.74113,34.25763
392,Walmart Supercenter,Supercenter,73096,1349 E Eagle Rd,Weatherford,OK,US,1349 E Eagle Rd,1,-98.690442,35.523928
393,Walmart Supercenter,Supercenter,38301,2171 S Highland Ave,Jackson,TN,US,2171 S Highland Ave,1,-88.810095,35.551
394,Walmart Supercenter,Supercenter,35650,15445 Highway 24,Moulton,AL,US,15445 Highway 24,1,-87.31884,34.50013
395,Walmart Supercenter,Supercenter,78572,2410 E Expressway 83,Mission,TX,US,2410 E Expressway 83,1,-98.39672,26.23752
396,Walmart Supercenter,Supercenter,29621,3812 Liberty Hwy,Anderson,SC,US,3812 Liberty Hwy,1,-82.679898,34.554166
397,Walmart Supercenter,Supercenter,78503,1200 E Jackson Ave,Mcallen,TX,US,1200 E Jackson Ave,1,-98.209983,26.188966
398,Walmart Supercenter,Supercenter,75605,515 E Loop 281,Longview,TX,US,515 E Loop 281,1,-94.727496,32.542037
399,Walmart Supercenter,Supercenter,75604,2440 Gilmer Rd,Longview,TX,US,2440 Gilmer Rd,0.803333,-94.784853,32.531882
400,Walmart Supercenter,Supercenter,77304,1407 N Loop 336 W,Conroe,TX,US,1407 N Loop 336 W,1,-95.480064,30.331474
401,Walmart Supercenter,Supercenter,70764,59690 Belleview Dr,Plaquemine,LA,US,59690 Belleview Dr,1,-91.254565,30.263339
402,Walmart Supercenter,Supercenter,70517,1932 Rees St,Breaux Bridge,LA,US,1932 Rees St,1,-91.910809,30.293166
403,Walmart Supercenter,Supercenter,35653,13675 Highway 43,Russellville,AL,US,13675 Highway 43,1,-87.72422,34.49722
404,Walmart Supercenter,Supercenter,78666,1015 Highway 80,San Marcos,TX,US,1015 Highway 80,0.948571,-97.912314,29.883578
405,Walmart Supercenter,Supercenter,71446,2204 S 5th St,Leesville,LA,US,2204 S 5th St,1,-93.26905,31.12002
406,Walmart Supercenter,Supercenter,37167,570 Enon Springs Rd E,Smyrna,TN,US,570 Enon Springs Rd E,1,-86.495865,35.970933
407,Walmart Supercenter,Supercenter,76542,1400 Lowes Blvd,Killeen,TX,US,1400 Lowes Blvd,1,-97.729161,31.089957
408,Walmart Supercenter,Supercenter,77640,8585 Memorial Blvd,Port Arthur,TX,US,8585 Memorial Blvd,1,-93.99192,29.94265
409,Walmart Supercenter,Supercenter,35565,42466 Highway 195,Haleyville,AL,US,42466 Highway 195,1,-87.59073,34.24179
410,Walmart Supercenter,Supercenter,42071,809 N 12th St,Murray,KY,US,809 N 12th St,1,-88.314783,36.625715
